"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"2867","2008-06-22","Philippines",0.079,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2868","2008-06-22","Singapore",0.124,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2869","2008-06-22","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2870","2008-06-22","Venezuela",0.198,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2871","2008-06-29","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2872","2008-06-29","Bolivia",0.018,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2873","2008-06-29","Brazil",0.048,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2874","2008-06-29","India",0.062,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2875","2008-06-29","Indonesia",0.14,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2876","2008-06-29","Mexico",0.103,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2877","2008-06-29","Philippines",0.091,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2878","2008-06-29","Singapore",0.126,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2879","2008-06-29","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2880","2008-06-29","Venezuela",0.182,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2881","2008-07-06","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2882","2008-07-06","Bolivia",0.021,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2883","2008-07-06","Brazil",0.045,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2884","2008-07-06","India",0.051,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2885","2008-07-06","Indonesia",0.147,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2886","2008-07-06","Mexico",0.109,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2887","2008-07-06","Philippines",0.099,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2888","2008-07-06","Singapore",0.122,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2889","2008-07-06","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2890","2008-07-06","Venezuela",0.181,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2891","2008-07-13","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2892","2008-07-13","Bolivia",0.018,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2893","2008-07-13","Brazil",0.03,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2894","2008-07-13","India",0.056,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2895","2008-07-13","Indonesia",0.146,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2896","2008-07-13","Mexico",0.131,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2897","2008-07-13","Philippines",0.082,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2898","2008-07-13","Singapore",0.133,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2899","2008-07-13","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2900","2008-07-13","Venezuela",0.178,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2901","2008-07-20","Argentina",0.012,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2902","2008-07-20","Bolivia",0.014,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2903","2008-07-20","Brazil",0.028,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2904","2008-07-20","India",0.052,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2905","2008-07-20","Indonesia",0.146,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2906","2008-07-20","Mexico",0.132,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2907","2008-07-20","Philippines",0.087,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2908","2008-07-20","Singapore",0.133,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2909","2008-07-20","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2910","2008-07-20","Venezuela",0.175,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2911","2008-07-27","Argentina",0.01,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2912","2008-07-27","Bolivia",0.01,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2913","2008-07-27","Brazil",0.032,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2914","2008-07-27","India",0.071,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2915","2008-07-27","Indonesia",0.155,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2916","2008-07-27","Mexico",0.128,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2917","2008-07-27","Philippines",0.099,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2918","2008-07-27","Singapore",0.139,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2919","2008-07-27","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2920","2008-07-27","Venezuela",0.18,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2921","2008-08-03","Argentina",0.012,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2922","2008-08-03","Bolivia",0.007,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2923","2008-08-03","Brazil",0.027,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2924","2008-08-03","India",0.078,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2925","2008-08-03","Indonesia",0.161,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2926","2008-08-03","Mexico",0.123,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2927","2008-08-03","Philippines",0.115,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2928","2008-08-03","Singapore",0.122,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2929","2008-08-03","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2930","2008-08-03","Venezuela",0.17,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2931","2008-08-10","Argentina",0.012,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2932","2008-08-10","Bolivia",0.007,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2933","2008-08-10","Brazil",0.024,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2934","2008-08-10","India",0.09,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2935","2008-08-10","Indonesia",0.123,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2936","2008-08-10","Mexico",0.137,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2937","2008-08-10","Philippines",0.115,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2938","2008-08-10","Singapore",0.121,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2939","2008-08-10","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2940","2008-08-10","Venezuela",0.177,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2941","2008-08-17","Argentina",0.012,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2942","2008-08-17","Bolivia",0.005,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2943","2008-08-17","Brazil",0.035,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2944","2008-08-17","India",0.109,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2945","2008-08-17","Indonesia",0.13,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2946","2008-08-17","Mexico",0.125,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2947","2008-08-17","Philippines",0.141,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2948","2008-08-17","Singapore",0.113,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2949","2008-08-17","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2950","2008-08-17","Venezuela",0.174,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2951","2008-08-24","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2952","2008-08-24","Bolivia",0.01,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2953","2008-08-24","Brazil",0.029,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2954","2008-08-24","India",0.175,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2955","2008-08-24","Indonesia",0.146,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2956","2008-08-24","Mexico",0.135,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2957","2008-08-24","Philippines",0.135,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2958","2008-08-24","Singapore",0.121,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2959","2008-08-24","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2960","2008-08-24","Venezuela",0.173,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2961","2008-08-31","Argentina",0.017,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2962","2008-08-31","Bolivia",0.017,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2963","2008-08-31","Brazil",0.031,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2964","2008-08-31","India",0.222,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2965","2008-08-31","Indonesia",0.158,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2966","2008-08-31","Mexico",0.157,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2967","2008-08-31","Philippines",0.164,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2968","2008-08-31","Singapore",0.115,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2969","2008-08-31","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2970","2008-08-31","Venezuela",0.187,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2971","2008-09-07","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2972","2008-09-07","Bolivia",0.017,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2973","2008-09-07","Brazil",0.033,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2974","2008-09-07","India",0.232,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2975","2008-09-07","Indonesia",0.171,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2976","2008-09-07","Mexico",0.191,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2977","2008-09-07","Philippines",0.107,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2978","2008-09-07","Singapore",0.118,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2979","2008-09-07","Thailand",NA,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2980","2008-09-07","Venezuela",0.164,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2981","2008-09-14","Argentina",0.012,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2982","2008-09-14","Bolivia",0.011,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2983","2008-09-14","Brazil",0.025,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2984","2008-09-14","India",0.249,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2985","2008-09-14","Indonesia",0.164,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2986","2008-09-14","Mexico",0.2,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2987","2008-09-14","Philippines",0.157,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2988","2008-09-14","Singapore",0.108,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2989","2008-09-14","Thailand",0.104,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"2990","2008-09-14","Venezuela",0.171,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"2991","2008-09-21","Argentina",0.012,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"2992","2008-09-21","Bolivia",0.008,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"2993","2008-09-21","Brazil",0.026,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"2994","2008-09-21","India",0.262,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"2995","2008-09-21","Indonesia",0.15,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"2996","2008-09-21","Mexico",0.208,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"2997","2008-09-21","Philippines",0.123,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"2998","2008-09-21","Singapore",0.107,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"2999","2008-09-21","Thailand",0.125,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"3000","2008-09-21","Venezuela",0.178,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"3001","2008-09-28","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"3002","2008-09-28","Bolivia",0.01,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"3003","2008-09-28","Brazil",0.025,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"3004","2008-09-28","India",0.244,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"3005","2008-09-28","Indonesia",0.115,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"3006","2008-09-28","Mexico",0.259,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"3007","2008-09-28","Philippines",0.1,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"3008","2008-09-28","Singapore",0.105,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"3009","2008-09-28","Thailand",0.118,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"3010","2008-09-28","Venezuela",0.176,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"3011","2008-10-05","Argentina",0.017,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"3012","2008-10-05","Bolivia",0.012,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"3013","2008-10-05","Brazil",0.025,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"3014","2008-10-05","India",0.215,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"3015","2008-10-05","Indonesia",0.165,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"3016","2008-10-05","Mexico",0.243,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"3017","2008-10-05","Philippines",0.096,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"3018","2008-10-05","Singapore",0.112,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"3019","2008-10-05","Thailand",0.112,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"3020","2008-10-05","Venezuela",0.197,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"3021","2008-10-12","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"3022","2008-10-12","Bolivia",0.014,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"3023","2008-10-12","Brazil",0.028,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"3024","2008-10-12","India",0.23,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"3025","2008-10-12","Indonesia",0.162,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"3026","2008-10-12","Mexico",0.224,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"3027","2008-10-12","Philippines",0.1,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"3028","2008-10-12","Singapore",0.11,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"3029","2008-10-12","Thailand",0.113,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"3030","2008-10-12","Venezuela",0.216,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"3031","2008-10-19","Argentina",0.014,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"3032","2008-10-19","Bolivia",0.016,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"3033","2008-10-19","Brazil",0.044,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"3034","2008-10-19","India",0.232,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
"3035","2008-10-19","Indonesia",0.189,2008,29.7,69.4,2.48,235360765,247270439238,"Asia","South-Eastern Asia"
"3036","2008-10-19","Mexico",0.217,2008,15.4,75.4,2.35,114972821,699939486221,"Americas","Central America"
"3037","2008-10-19","Philippines",0.102,2008,25.9,69.8,3.26,90297115,118507880852,"Asia","South-Eastern Asia"
"3038","2008-10-19","Singapore",0.109,2008,2.2,80.6,1.28,4849641,145818948185,"Asia","South-Eastern Asia"
"3039","2008-10-19","Thailand",0.113,2008,13.4,73.9,1.48,66453255,178059776977,"Asia","South-Eastern Asia"
"3040","2008-10-19","Venezuela",0.233,2008,14.7,74.2,2.53,28116716,167167089250,"Americas","South America"
"3041","2008-10-26","Argentina",0.024,2008,13.7,75.4,2.24,40381860,394594682115,"Americas","South America"
"3042","2008-10-26","Bolivia",0.03,2008,40.2,71.2,3.48,9599916,11373495913,"Americas","South America"
"3043","2008-10-26","Brazil",0.046,2008,16.2,73.2,1.9,194769696,857885609996,"Americas","South America"
"3044","2008-10-26","India",0.235,2008,50,64.7,2.64,1197070109,820830424070,"Asia","Southern Asia"
