"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"10595","2009-12-27","France",148,2009,3.5,81.2,1.98,62640901,1456772338299,"Europe","Western Europe"
"10596","2009-12-27","Germany",865,2009,3.6,80.1,1.38,80519685,1995811437644,"Europe","Western Europe"
"10597","2009-12-27","Hungary",152,2009,5.9,74.3,1.35,10034951,55640003180,"Europe","Eastern Europe"
"10598","2009-12-27","Japan",333,2009,2.4,82.7,1.36,127340884,4878074528234,"Asia","Eastern Asia"
"10599","2009-12-27","Mexico",1478,2009,15,75.3,2.31,116815612,656259080283,"Americas","Central America"
"10600","2009-12-27","Netherlands",25,2009,3.8,80.6,1.79,16575173,433855151011,"Europe","Western Europe"
"10601","2009-12-27","New.Zealand",14,2009,NA,NA,NA,NA,NA,NA,NA
"10602","2009-12-27","Norway",36,2009,2.7,80.8,1.98,4830371,194111628292,"Europe","Northern Europe"
"10603","2009-12-27","Paraguay",126,2009,21,74,3.01,6127847,9094701457,"Americas","South America"
"10604","2009-12-27","Peru",121,2009,17.1,78.2,2.55,29001563,85006410418,"Americas","South America"
"10605","2009-12-27","Poland",67,2009,5.3,75.7,1.35,38551489,241612593969,"Europe","Eastern Europe"
"10606","2009-12-27","Romania",825,2009,13,73.3,1.36,20510263,55996669267,"Europe","Eastern Europe"
"10607","2009-12-27","Russia",492,2009,10.9,68.8,1.54,143126660,398209755704,"Europe","Eastern Europe"
"10608","2009-12-27","South.Africa",1923,2009,NA,NA,NA,NA,NA,NA,NA
"10609","2009-12-27","Spain",37,2009,4.1,81.5,1.44,46295191,712647416141,"Europe","Southern Europe"
"10610","2009-12-27","Sweden",3,2009,2.5,81.2,1.94,9303432,287188905096,"Europe","Northern Europe"
"10611","2009-12-27","Switzerland",59,2009,3.9,82,1.49,7737316,286960456156,"Europe","Western Europe"
"10612","2009-12-27","Ukraine",759,2009,10.6,69.6,1.41,45830711,45643437795,"Europe","Eastern Europe"
"10613","2009-12-27","United.States",2199,2009,NA,NA,NA,NA,NA,NA,NA
"10614","2009-12-27","Uruguay",54,2009,11,76.2,2.09,3362761,28040043322,"Americas","South America"
"10615","2010-01-03","Argentina",62,2010,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"10616","2010-01-03","Australia",75,2010,4.1,82,1.89,22162863,563049439185,"Oceania","Australia and New Zealand"
"10617","2010-01-03","Austria",735,2010,3.6,80.5,1.44,8391986,223954137424,"Europe","Western Europe"
"10618","2010-01-03","Belgium",81,2010,3.6,80.1,1.84,10929978,267143096398,"Europe","Western Europe"
"10619","2010-01-03","Bolivia",126,2010,36.8,71.8,3.36,9918245,12240412986,"Americas","South America"
"10620","2010-01-03","Brazil",120,2010,14.8,73.6,1.84,198614208,919487274118,"Americas","South America"
"10621","2010-01-03","Bulgaria",770,2010,11.2,73.7,1.49,7407297,19246713609,"Europe","Eastern Europe"
"10622","2010-01-03","Canada",2176,2010,4.9,81.3,1.63,34126173,872784483603,"Americas","Northern America"
"10623","2010-01-03","Chile",1,2010,7.6,78.5,1.86,17015048,110041983987,"Americas","South America"
"10624","2010-01-03","France",130,2010,3.5,81.4,1.98,62961136,1480999829195,"Europe","Western Europe"
"10625","2010-01-03","Germany",877,2010,3.5,80.3,1.39,80435307,2069464070055,"Europe","Western Europe"
"10626","2010-01-03","Hungary",108,2010,5.7,74.6,1.36,10014633,56340039480,"Europe","Eastern Europe"
"10627","2010-01-03","Japan",350,2010,2.4,82.7,1.37,127319802,5094422657992,"Asia","Eastern Asia"
"10628","2010-01-03","Mexico",1435,2010,14.4,75.4,2.28,118617542,692479257709,"Americas","Central America"
"10629","2010-01-03","Netherlands",31,2010,3.7,80.8,1.8,16631571,441185443862,"Europe","Western Europe"
"10630","2010-01-03","New.Zealand",13,2010,NA,NA,NA,NA,NA,NA,NA
"10631","2010-01-03","Norway",55,2010,2.6,81.1,1.95,4891251,195424832685,"Europe","Northern Europe"
"10632","2010-01-03","Paraguay",118,2010,20.4,74,2.97,6209877,10463076859,"Americas","South America"
"10633","2010-01-03","Peru",122,2010,16.3,78.4,2.51,29373644,92506872121,"Americas","South America"
"10634","2010-01-03","Poland",59,2010,5,76.2,1.37,38574682,251030838904,"Europe","Eastern Europe"
"10635","2010-01-03","Romania",880,2010,12.1,73.7,1.37,20298838,56527456853,"Europe","Eastern Europe"
"10636","2010-01-03","Russia",554,2010,10.3,68.9,1.57,143158099,415332775199,"Europe","Eastern Europe"
"10637","2010-01-03","South.Africa",1643,2010,NA,NA,NA,NA,NA,NA,NA
"10638","2010-01-03","Spain",20,2010,3.9,81.8,1.46,46601492,712152291146,"Europe","Southern Europe"
"10639","2010-01-03","Sweden",4,2010,2.5,81.6,1.99,9382297,304858727345,"Europe","Northern Europe"
"10640","2010-01-03","Switzerland",45,2010,3.9,82.3,1.5,7830534,294748691280,"Europe","Western Europe"
"10641","2010-01-03","Ukraine",552,2010,10.1,70.5,1.44,45647497,47514818744,"Europe","Eastern Europe"
"10642","2010-01-03","United.States",2169,2010,NA,NA,NA,NA,NA,NA,NA
"10643","2010-01-03","Uruguay",56,2010,10.6,76.2,2.08,3374414,30534154733,"Americas","South America"
"10644","2010-01-10","Argentina",62,2010,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"10645","2010-01-10","Australia",61,2010,4.1,82,1.89,22162863,563049439185,"Oceania","Australia and New Zealand"
"10646","2010-01-10","Austria",735,2010,3.6,80.5,1.44,8391986,223954137424,"Europe","Western Europe"
"10647","2010-01-10","Belgium",61,2010,3.6,80.1,1.84,10929978,267143096398,"Europe","Western Europe"
"10648","2010-01-10","Bolivia",123,2010,36.8,71.8,3.36,9918245,12240412986,"Americas","South America"
"10649","2010-01-10","Brazil",114,2010,14.8,73.6,1.84,198614208,919487274118,"Americas","South America"
"10650","2010-01-10","Bulgaria",697,2010,11.2,73.7,1.49,7407297,19246713609,"Europe","Eastern Europe"
"10651","2010-01-10","Canada",1683,2010,4.9,81.3,1.63,34126173,872784483603,"Americas","Northern America"
"10652","2010-01-10","Chile",1,2010,7.6,78.5,1.86,17015048,110041983987,"Americas","South America"
"10653","2010-01-10","France",82,2010,3.5,81.4,1.98,62961136,1480999829195,"Europe","Western Europe"
"10654","2010-01-10","Germany",769,2010,3.5,80.3,1.39,80435307,2069464070055,"Europe","Western Europe"
"10655","2010-01-10","Hungary",100,2010,5.7,74.6,1.36,10014633,56340039480,"Europe","Eastern Europe"
"10656","2010-01-10","Japan",273,2010,2.4,82.7,1.37,127319802,5094422657992,"Asia","Eastern Asia"
"10657","2010-01-10","Mexico",1518,2010,14.4,75.4,2.28,118617542,692479257709,"Americas","Central America"
"10658","2010-01-10","Netherlands",29,2010,3.7,80.8,1.8,16631571,441185443862,"Europe","Western Europe"
"10659","2010-01-10","New.Zealand",9,2010,NA,NA,NA,NA,NA,NA,NA
"10660","2010-01-10","Norway",42,2010,2.6,81.1,1.95,4891251,195424832685,"Europe","Northern Europe"
"10661","2010-01-10","Paraguay",108,2010,20.4,74,2.97,6209877,10463076859,"Americas","South America"
"10662","2010-01-10","Peru",119,2010,16.3,78.4,2.51,29373644,92506872121,"Americas","South America"
"10663","2010-01-10","Poland",51,2010,5,76.2,1.37,38574682,251030838904,"Europe","Eastern Europe"
"10664","2010-01-10","Romania",848,2010,12.1,73.7,1.37,20298838,56527456853,"Europe","Eastern Europe"
"10665","2010-01-10","Russia",526,2010,10.3,68.9,1.57,143158099,415332775199,"Europe","Eastern Europe"
"10666","2010-01-10","South.Africa",1628,2010,NA,NA,NA,NA,NA,NA,NA
"10667","2010-01-10","Spain",17,2010,3.9,81.8,1.46,46601492,712152291146,"Europe","Southern Europe"
"10668","2010-01-10","Sweden",2,2010,2.5,81.6,1.99,9382297,304858727345,"Europe","Northern Europe"
"10669","2010-01-10","Switzerland",30,2010,3.9,82.3,1.5,7830534,294748691280,"Europe","Western Europe"
"10670","2010-01-10","Ukraine",414,2010,10.1,70.5,1.44,45647497,47514818744,"Europe","Eastern Europe"
"10671","2010-01-10","United.States",1916,2010,NA,NA,NA,NA,NA,NA,NA
"10672","2010-01-10","Uruguay",54,2010,10.6,76.2,2.08,3374414,30534154733,"Americas","South America"
"10673","2010-01-17","Argentina",67,2010,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"10674","2010-01-17","Australia",57,2010,4.1,82,1.89,22162863,563049439185,"Oceania","Australia and New Zealand"
"10675","2010-01-17","Austria",757,2010,3.6,80.5,1.44,8391986,223954137424,"Europe","Western Europe"
"10676","2010-01-17","Belgium",59,2010,3.6,80.1,1.84,10929978,267143096398,"Europe","Western Europe"
"10677","2010-01-17","Bolivia",129,2010,36.8,71.8,3.36,9918245,12240412986,"Americas","South America"
"10678","2010-01-17","Brazil",109,2010,14.8,73.6,1.84,198614208,919487274118,"Americas","South America"
"10679","2010-01-17","Bulgaria",620,2010,11.2,73.7,1.49,7407297,19246713609,"Europe","Eastern Europe"
"10680","2010-01-17","Canada",1695,2010,4.9,81.3,1.63,34126173,872784483603,"Americas","Northern America"
"10681","2010-01-17","Chile",1,2010,7.6,78.5,1.86,17015048,110041983987,"Americas","South America"
"10682","2010-01-17","France",51,2010,3.5,81.4,1.98,62961136,1480999829195,"Europe","Western Europe"
"10683","2010-01-17","Germany",767,2010,3.5,80.3,1.39,80435307,2069464070055,"Europe","Western Europe"
"10684","2010-01-17","Hungary",91,2010,5.7,74.6,1.36,10014633,56340039480,"Europe","Eastern Europe"
"10685","2010-01-17","Japan",236,2010,2.4,82.7,1.37,127319802,5094422657992,"Asia","Eastern Asia"
"10686","2010-01-17","Mexico",1713,2010,14.4,75.4,2.28,118617542,692479257709,"Americas","Central America"
"10687","2010-01-17","Netherlands",28,2010,3.7,80.8,1.8,16631571,441185443862,"Europe","Western Europe"
"10688","2010-01-17","New.Zealand",8,2010,NA,NA,NA,NA,NA,NA,NA
"10689","2010-01-17","Norway",60,2010,2.6,81.1,1.95,4891251,195424832685,"Europe","Northern Europe"
"10690","2010-01-17","Paraguay",108,2010,20.4,74,2.97,6209877,10463076859,"Americas","South America"
"10691","2010-01-17","Peru",113,2010,16.3,78.4,2.51,29373644,92506872121,"Americas","South America"
"10692","2010-01-17","Poland",44,2010,5,76.2,1.37,38574682,251030838904,"Europe","Eastern Europe"
"10693","2010-01-17","Romania",760,2010,12.1,73.7,1.37,20298838,56527456853,"Europe","Eastern Europe"
"10694","2010-01-17","Russia",524,2010,10.3,68.9,1.57,143158099,415332775199,"Europe","Eastern Europe"
"10695","2010-01-17","South.Africa",1632,2010,NA,NA,NA,NA,NA,NA,NA
"10696","2010-01-17","Spain",12,2010,3.9,81.8,1.46,46601492,712152291146,"Europe","Southern Europe"
"10697","2010-01-17","Sweden",2,2010,2.5,81.6,1.99,9382297,304858727345,"Europe","Northern Europe"
"10698","2010-01-17","Switzerland",27,2010,3.9,82.3,1.5,7830534,294748691280,"Europe","Western Europe"
"10699","2010-01-17","Ukraine",397,2010,10.1,70.5,1.44,45647497,47514818744,"Europe","Eastern Europe"
"10700","2010-01-17","United.States",1860,2010,NA,NA,NA,NA,NA,NA,NA
"10701","2010-01-17","Uruguay",53,2010,10.6,76.2,2.08,3374414,30534154733,"Americas","South America"
"10702","2010-01-24","Argentina",67,2010,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"10703","2010-01-24","Australia",53,2010,4.1,82,1.89,22162863,563049439185,"Oceania","Australia and New Zealand"
"10704","2010-01-24","Austria",704,2010,3.6,80.5,1.44,8391986,223954137424,"Europe","Western Europe"
"10705","2010-01-24","Belgium",64,2010,3.6,80.1,1.84,10929978,267143096398,"Europe","Western Europe"
"10706","2010-01-24","Bolivia",136,2010,36.8,71.8,3.36,9918245,12240412986,"Americas","South America"
"10707","2010-01-24","Brazil",109,2010,14.8,73.6,1.84,198614208,919487274118,"Americas","South America"
"10708","2010-01-24","Bulgaria",560,2010,11.2,73.7,1.49,7407297,19246713609,"Europe","Eastern Europe"
"10709","2010-01-24","Canada",1619,2010,4.9,81.3,1.63,34126173,872784483603,"Americas","Northern America"
"10710","2010-01-24","Chile",1,2010,7.6,78.5,1.86,17015048,110041983987,"Americas","South America"
"10711","2010-01-24","France",48,2010,3.5,81.4,1.98,62961136,1480999829195,"Europe","Western Europe"
"10712","2010-01-24","Germany",880,2010,3.5,80.3,1.39,80435307,2069464070055,"Europe","Western Europe"
"10713","2010-01-24","Hungary",96,2010,5.7,74.6,1.36,10014633,56340039480,"Europe","Eastern Europe"
"10714","2010-01-24","Japan",171,2010,2.4,82.7,1.37,127319802,5094422657992,"Asia","Eastern Asia"
"10715","2010-01-24","Mexico",1781,2010,14.4,75.4,2.28,118617542,692479257709,"Americas","Central America"
"10716","2010-01-24","Netherlands",30,2010,3.7,80.8,1.8,16631571,441185443862,"Europe","Western Europe"
"10717","2010-01-24","New.Zealand",8,2010,NA,NA,NA,NA,NA,NA,NA
"10718","2010-01-24","Norway",45,2010,2.6,81.1,1.95,4891251,195424832685,"Europe","Northern Europe"
"10719","2010-01-24","Paraguay",100,2010,20.4,74,2.97,6209877,10463076859,"Americas","South America"
"10720","2010-01-24","Peru",125,2010,16.3,78.4,2.51,29373644,92506872121,"Americas","South America"
"10721","2010-01-24","Poland",40,2010,5,76.2,1.37,38574682,251030838904,"Europe","Eastern Europe"
"10722","2010-01-24","Romania",703,2010,12.1,73.7,1.37,20298838,56527456853,"Europe","Eastern Europe"
"10723","2010-01-24","Russia",615,2010,10.3,68.9,1.57,143158099,415332775199,"Europe","Eastern Europe"
"10724","2010-01-24","South.Africa",1670,2010,NA,NA,NA,NA,NA,NA,NA
"10725","2010-01-24","Spain",11,2010,3.9,81.8,1.46,46601492,712152291146,"Europe","Southern Europe"
"10726","2010-01-24","Sweden",3,2010,2.5,81.6,1.99,9382297,304858727345,"Europe","Northern Europe"
"10727","2010-01-24","Switzerland",33,2010,3.9,82.3,1.5,7830534,294748691280,"Europe","Western Europe"
"10728","2010-01-24","Ukraine",398,2010,10.1,70.5,1.44,45647497,47514818744,"Europe","Eastern Europe"
"10729","2010-01-24","United.States",1861,2010,NA,NA,NA,NA,NA,NA,NA
"10730","2010-01-24","Uruguay",51,2010,10.6,76.2,2.08,3374414,30534154733,"Americas","South America"
"10731","2010-01-31","Argentina",65,2010,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"10732","2010-01-31","Australia",71,2010,4.1,82,1.89,22162863,563049439185,"Oceania","Australia and New Zealand"
"10733","2010-01-31","Austria",757,2010,3.6,80.5,1.44,8391986,223954137424,"Europe","Western Europe"
"10734","2010-01-31","Belgium",63,2010,3.6,80.1,1.84,10929978,267143096398,"Europe","Western Europe"
"10735","2010-01-31","Bolivia",134,2010,36.8,71.8,3.36,9918245,12240412986,"Americas","South America"
"10736","2010-01-31","Brazil",114,2010,14.8,73.6,1.84,198614208,919487274118,"Americas","South America"
"10737","2010-01-31","Bulgaria",585,2010,11.2,73.7,1.49,7407297,19246713609,"Europe","Eastern Europe"
"10738","2010-01-31","Canada",1757,2010,4.9,81.3,1.63,34126173,872784483603,"Americas","Northern America"
"10739","2010-01-31","Chile",1,2010,7.6,78.5,1.86,17015048,110041983987,"Americas","South America"
"10740","2010-01-31","France",42,2010,3.5,81.4,1.98,62961136,1480999829195,"Europe","Western Europe"
"10741","2010-01-31","Germany",877,2010,3.5,80.3,1.39,80435307,2069464070055,"Europe","Western Europe"
"10742","2010-01-31","Hungary",72,2010,5.7,74.6,1.36,10014633,56340039480,"Europe","Eastern Europe"
"10743","2010-01-31","Japan",110,2010,2.4,82.7,1.37,127319802,5094422657992,"Asia","Eastern Asia"
"10744","2010-01-31","Mexico",1527,2010,14.4,75.4,2.28,118617542,692479257709,"Americas","Central America"
"10745","2010-01-31","Netherlands",28,2010,3.7,80.8,1.8,16631571,441185443862,"Europe","Western Europe"
"10746","2010-01-31","New.Zealand",11,2010,NA,NA,NA,NA,NA,NA,NA
"10747","2010-01-31","Norway",48,2010,2.6,81.1,1.95,4891251,195424832685,"Europe","Northern Europe"
"10748","2010-01-31","Paraguay",95,2010,20.4,74,2.97,6209877,10463076859,"Americas","South America"
"10749","2010-01-31","Peru",115,2010,16.3,78.4,2.51,29373644,92506872121,"Americas","South America"
"10750","2010-01-31","Poland",36,2010,5,76.2,1.37,38574682,251030838904,"Europe","Eastern Europe"
"10751","2010-01-31","Romania",645,2010,12.1,73.7,1.37,20298838,56527456853,"Europe","Eastern Europe"
"10752","2010-01-31","Russia",640,2010,10.3,68.9,1.57,143158099,415332775199,"Europe","Eastern Europe"
"10753","2010-01-31","South.Africa",1730,2010,NA,NA,NA,NA,NA,NA,NA
"10754","2010-01-31","Spain",13,2010,3.9,81.8,1.46,46601492,712152291146,"Europe","Southern Europe"
"10755","2010-01-31","Sweden",3,2010,2.5,81.6,1.99,9382297,304858727345,"Europe","Northern Europe"
"10756","2010-01-31","Switzerland",31,2010,3.9,82.3,1.5,7830534,294748691280,"Europe","Western Europe"
"10757","2010-01-31","Ukraine",385,2010,10.1,70.5,1.44,45647497,47514818744,"Europe","Eastern Europe"
"10758","2010-01-31","United.States",1910,2010,NA,NA,NA,NA,NA,NA,NA
"10759","2010-01-31","Uruguay",53,2010,10.6,76.2,2.08,3374414,30534154733,"Americas","South America"
"10760","2010-02-07","Argentina",70,2010,13,75.8,2.22,41222875,434405530244,"Americas","South America"
"10761","2010-02-07","Australia",84,2010,4.1,82,1.89,22162863,563049439185,"Oceania","Australia and New Zealand"
"10762","2010-02-07","Austria",796,2010,3.6,80.5,1.44,8391986,223954137424,"Europe","Western Europe"
"10763","2010-02-07","Belgium",65,2010,3.6,80.1,1.84,10929978,267143096398,"Europe","Western Europe"
"10764","2010-02-07","Bolivia",141,2010,36.8,71.8,3.36,9918245,12240412986,"Americas","South America"
"10765","2010-02-07","Brazil",120,2010,14.8,73.6,1.84,198614208,919487274118,"Americas","South America"
"10766","2010-02-07","Bulgaria",600,2010,11.2,73.7,1.49,7407297,19246713609,"Europe","Eastern Europe"
"10767","2010-02-07","Canada",1736,2010,4.9,81.3,1.63,34126173,872784483603,"Americas","Northern America"
"10768","2010-02-07","Chile",1,2010,7.6,78.5,1.86,17015048,110041983987,"Americas","South America"
"10769","2010-02-07","France",35,2010,3.5,81.4,1.98,62961136,1480999829195,"Europe","Western Europe"
"10770","2010-02-07","Germany",931,2010,3.5,80.3,1.39,80435307,2069464070055,"Europe","Western Europe"
"10771","2010-02-07","Hungary",68,2010,5.7,74.6,1.36,10014633,56340039480,"Europe","Eastern Europe"
"10772","2010-02-07","Japan",74,2010,2.4,82.7,1.37,127319802,5094422657992,"Asia","Eastern Asia"
"10773","2010-02-07","Mexico",1567,2010,14.4,75.4,2.28,118617542,692479257709,"Americas","Central America"
"10774","2010-02-07","Netherlands",29,2010,3.7,80.8,1.8,16631571,441185443862,"Europe","Western Europe"
"10775","2010-02-07","New.Zealand",10,2010,NA,NA,NA,NA,NA,NA,NA
"10776","2010-02-07","Norway",44,2010,2.6,81.1,1.95,4891251,195424832685,"Europe","Northern Europe"
"10777","2010-02-07","Paraguay",96,2010,20.4,74,2.97,6209877,10463076859,"Americas","South America"
"10778","2010-02-07","Peru",117,2010,16.3,78.4,2.51,29373644,92506872121,"Americas","South America"
"10779","2010-02-07","Poland",34,2010,5,76.2,1.37,38574682,251030838904,"Europe","Eastern Europe"
"10780","2010-02-07","Romania",620,2010,12.1,73.7,1.37,20298838,56527456853,"Europe","Eastern Europe"
"10781","2010-02-07","Russia",719,2010,10.3,68.9,1.57,143158099,415332775199,"Europe","Eastern Europe"
"10782","2010-02-07","South.Africa",1915,2010,NA,NA,NA,NA,NA,NA,NA
"10783","2010-02-07","Spain",10,2010,3.9,81.8,1.46,46601492,712152291146,"Europe","Southern Europe"
"10784","2010-02-07","Sweden",3,2010,2.5,81.6,1.99,9382297,304858727345,"Europe","Northern Europe"
"10785","2010-02-07","Switzerland",29,2010,3.9,82.3,1.5,7830534,294748691280,"Europe","Western Europe"
"10786","2010-02-07","Ukraine",403,2010,10.1,70.5,1.44,45647497,47514818744,"Europe","Eastern Europe"
