"X","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
12727,"2011-05-22",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12728,"2011-05-22",Switzerland,8.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12729,"2011-05-22",Ukraine,217.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12730,"2011-05-22",United.States,882.0,2011,,,,,,,
12731,"2011-05-22",Uruguay,117.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12732,"2011-05-29",Argentina,154.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12733,"2011-05-29",Australia,349.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12734,"2011-05-29",Austria,390.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12735,"2011-05-29",Belgium,21.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12736,"2011-05-29",Bolivia,272.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12737,"2011-05-29",Brazil,239.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12738,"2011-05-29",Bulgaria,277.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12739,"2011-05-29",Canada,625.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12740,"2011-05-29",Chile,10.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12741,"2011-05-29",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12742,"2011-05-29",Germany,284.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12743,"2011-05-29",Hungary,28.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12744,"2011-05-29",Japan,11.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12745,"2011-05-29",Mexico,669.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12746,"2011-05-29",Netherlands,12.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12747,"2011-05-29",New.Zealand,34.0,2011,,,,,,,
12748,"2011-05-29",Norway,34.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12749,"2011-05-29",Paraguay,231.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12750,"2011-05-29",Peru,175.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12751,"2011-05-29",Poland,14.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12752,"2011-05-29",Romania,583.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12753,"2011-05-29",Russia,239.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12754,"2011-05-29",South.Africa,3719.0,2011,,,,,,,
12755,"2011-05-29",Spain,5.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12756,"2011-05-29",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12757,"2011-05-29",Switzerland,6.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12758,"2011-05-29",Ukraine,196.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12759,"2011-05-29",United.States,859.0,2011,,,,,,,
12760,"2011-05-29",Uruguay,109.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12761,"2011-06-05",Argentina,162.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12762,"2011-06-05",Australia,364.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12763,"2011-06-05",Austria,401.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12764,"2011-06-05",Belgium,17.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12765,"2011-06-05",Bolivia,291.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12766,"2011-06-05",Brazil,222.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12767,"2011-06-05",Bulgaria,249.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12768,"2011-06-05",Canada,606.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12769,"2011-06-05",Chile,10.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12770,"2011-06-05",France,3.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12771,"2011-06-05",Germany,287.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12772,"2011-06-05",Hungary,23.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12773,"2011-06-05",Japan,7.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12774,"2011-06-05",Mexico,675.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12775,"2011-06-05",Netherlands,12.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12776,"2011-06-05",New.Zealand,45.0,2011,,,,,,,
12777,"2011-06-05",Norway,35.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12778,"2011-06-05",Paraguay,237.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12779,"2011-06-05",Peru,167.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12780,"2011-06-05",Poland,12.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12781,"2011-06-05",Romania,566.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12782,"2011-06-05",Russia,200.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12783,"2011-06-05",South.Africa,4046.0,2011,,,,,,,
12784,"2011-06-05",Spain,5.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12785,"2011-06-05",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12786,"2011-06-05",Switzerland,6.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12787,"2011-06-05",Ukraine,181.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12788,"2011-06-05",United.States,811.0,2011,,,,,,,
12789,"2011-06-05",Uruguay,103.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12790,"2011-06-12",Argentina,173.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12791,"2011-06-12",Australia,381.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12792,"2011-06-12",Austria,390.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12793,"2011-06-12",Belgium,16.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12794,"2011-06-12",Bolivia,291.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12795,"2011-06-12",Brazil,226.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12796,"2011-06-12",Bulgaria,227.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12797,"2011-06-12",Canada,518.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12798,"2011-06-12",Chile,10.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12799,"2011-06-12",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12800,"2011-06-12",Germany,265.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12801,"2011-06-12",Hungary,25.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12802,"2011-06-12",Japan,6.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12803,"2011-06-12",Mexico,630.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12804,"2011-06-12",Netherlands,11.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12805,"2011-06-12",New.Zealand,42.0,2011,,,,,,,
12806,"2011-06-12",Norway,21.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12807,"2011-06-12",Paraguay,234.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12808,"2011-06-12",Peru,172.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12809,"2011-06-12",Poland,11.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12810,"2011-06-12",Romania,532.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12811,"2011-06-12",Russia,175.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12812,"2011-06-12",South.Africa,4060.0,2011,,,,,,,
12813,"2011-06-12",Spain,5.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12814,"2011-06-12",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12815,"2011-06-12",Switzerland,6.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12816,"2011-06-12",Ukraine,182.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12817,"2011-06-12",United.States,744.0,2011,,,,,,,
12818,"2011-06-12",Uruguay,113.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12819,"2011-06-19",Argentina,160.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12820,"2011-06-19",Australia,503.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12821,"2011-06-19",Austria,352.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12822,"2011-06-19",Belgium,13.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12823,"2011-06-19",Bolivia,262.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12824,"2011-06-19",Brazil,202.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12825,"2011-06-19",Bulgaria,234.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12826,"2011-06-19",Canada,476.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12827,"2011-06-19",Chile,12.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12828,"2011-06-19",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12829,"2011-06-19",Germany,272.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12830,"2011-06-19",Hungary,26.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12831,"2011-06-19",Japan,4.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12832,"2011-06-19",Mexico,555.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12833,"2011-06-19",Netherlands,13.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12834,"2011-06-19",New.Zealand,46.0,2011,,,,,,,
12835,"2011-06-19",Norway,21.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12836,"2011-06-19",Paraguay,226.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12837,"2011-06-19",Peru,168.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12838,"2011-06-19",Poland,10.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12839,"2011-06-19",Romania,522.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12840,"2011-06-19",Russia,157.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12841,"2011-06-19",South.Africa,3679.0,2011,,,,,,,
12842,"2011-06-19",Spain,4.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12843,"2011-06-19",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12844,"2011-06-19",Switzerland,5.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12845,"2011-06-19",Ukraine,170.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12846,"2011-06-19",United.States,714.0,2011,,,,,,,
12847,"2011-06-19",Uruguay,111.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12848,"2011-06-26",Argentina,179.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12849,"2011-06-26",Australia,422.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12850,"2011-06-26",Austria,381.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12851,"2011-06-26",Belgium,9.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12852,"2011-06-26",Bolivia,249.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12853,"2011-06-26",Brazil,195.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12854,"2011-06-26",Bulgaria,219.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12855,"2011-06-26",Canada,410.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12856,"2011-06-26",Chile,10.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12857,"2011-06-26",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12858,"2011-06-26",Germany,269.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12859,"2011-06-26",Hungary,24.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12860,"2011-06-26",Japan,4.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12861,"2011-06-26",Mexico,542.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12862,"2011-06-26",Netherlands,11.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12863,"2011-06-26",New.Zealand,51.0,2011,,,,,,,
12864,"2011-06-26",Norway,20.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12865,"2011-06-26",Paraguay,228.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12866,"2011-06-26",Peru,160.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12867,"2011-06-26",Poland,10.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12868,"2011-06-26",Romania,503.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12869,"2011-06-26",Russia,172.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12870,"2011-06-26",South.Africa,2971.0,2011,,,,,,,
12871,"2011-06-26",Spain,3.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12872,"2011-06-26",Sweden,0.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12873,"2011-06-26",Switzerland,5.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12874,"2011-06-26",Ukraine,180.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12875,"2011-06-26",United.States,651.0,2011,,,,,,,
12876,"2011-06-26",Uruguay,115.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12877,"2011-07-03",Argentina,190.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12878,"2011-07-03",Australia,356.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12879,"2011-07-03",Austria,362.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12880,"2011-07-03",Belgium,11.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12881,"2011-07-03",Bolivia,223.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12882,"2011-07-03",Brazil,181.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12883,"2011-07-03",Bulgaria,188.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12884,"2011-07-03",Canada,409.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12885,"2011-07-03",Chile,9.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12886,"2011-07-03",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12887,"2011-07-03",Germany,295.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12888,"2011-07-03",Hungary,21.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12889,"2011-07-03",Japan,4.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12890,"2011-07-03",Mexico,578.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12891,"2011-07-03",Netherlands,12.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12892,"2011-07-03",New.Zealand,60.0,2011,,,,,,,
12893,"2011-07-03",Norway,24.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12894,"2011-07-03",Paraguay,215.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12895,"2011-07-03",Peru,156.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12896,"2011-07-03",Poland,9.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12897,"2011-07-03",Romania,494.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12898,"2011-07-03",Russia,157.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12899,"2011-07-03",South.Africa,3197.0,2011,,,,,,,
12900,"2011-07-03",Spain,2.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12901,"2011-07-03",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12902,"2011-07-03",Switzerland,6.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12903,"2011-07-03",Ukraine,175.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12904,"2011-07-03",United.States,639.0,2011,,,,,,,
12905,"2011-07-03",Uruguay,131.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12906,"2011-07-10",Argentina,189.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12907,"2011-07-10",Australia,356.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12908,"2011-07-10",Austria,357.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12909,"2011-07-10",Belgium,11.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12910,"2011-07-10",Bolivia,191.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12911,"2011-07-10",Brazil,175.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12912,"2011-07-10",Bulgaria,163.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12913,"2011-07-10",Canada,354.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12914,"2011-07-10",Chile,10.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12915,"2011-07-10",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12916,"2011-07-10",Germany,280.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12917,"2011-07-10",Hungary,21.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12918,"2011-07-10",Japan,4.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12919,"2011-07-10",Mexico,600.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
12920,"2011-07-10",Netherlands,11.0,2011,3.6,80.9,1.76,16689863,446362217923,Europe,Western Europe
12921,"2011-07-10",New.Zealand,71.0,2011,,,,,,,
12922,"2011-07-10",Norway,22.0,2011,2.5,81.1,1.88,4953945,198252580322,Europe,Northern Europe
12923,"2011-07-10",Paraguay,217.0,2011,19.8,74.0,2.93,6293763,10886238238,Americas,South America
12924,"2011-07-10",Peru,150.0,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
12925,"2011-07-10",Poland,8.0,2011,4.7,76.5,1.39,38594217,261950140322,Europe,Eastern Europe
12926,"2011-07-10",Romania,492.0,2011,11.5,74.5,1.39,20111664,56320357839,Europe,Eastern Europe
12927,"2011-07-10",Russia,151.0,2011,9.8,69.8,1.58,143211476,433192084533,Europe,Eastern Europe
12928,"2011-07-10",South.Africa,3161.0,2011,,,,,,,
12929,"2011-07-10",Spain,3.0,2011,3.8,82.0,1.47,46708366,717193989759,Europe,Southern Europe
12930,"2011-07-10",Sweden,1.0,2011,2.4,81.7,1.9,9462352,316798617621,Europe,Northern Europe
12931,"2011-07-10",Switzerland,5.0,2011,3.8,82.6,1.51,7925813,300938413797,Europe,Western Europe
12932,"2011-07-10",Ukraine,187.0,2011,9.6,71.1,1.45,45477690,49985589319,Europe,Eastern Europe
12933,"2011-07-10",United.States,626.0,2011,,,,,,,
12934,"2011-07-10",Uruguay,138.0,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
12935,"2011-07-17",Argentina,165.0,2011,12.7,76.0,2.2,41655616,472935255184,Americas,South America
12936,"2011-07-17",Australia,381.0,2011,3.8,82.2,1.88,22542371,573453982173,Oceania,Australia and New Zealand
12937,"2011-07-17",Austria,363.0,2011,3.4,80.7,1.44,8423559,230913313559,Europe,Western Europe
12938,"2011-07-17",Belgium,10.0,2011,3.5,80.2,1.85,11005175,272271056321,Europe,Western Europe
12939,"2011-07-17",Bolivia,185.0,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
12940,"2011-07-17",Brazil,159.0,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
12941,"2011-07-17",Bulgaria,158.0,2011,10.9,74.2,1.51,7355231,19573907740,Europe,Eastern Europe
12942,"2011-07-17",Canada,332.0,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
12943,"2011-07-17",Chile,10.0,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
12944,"2011-07-17",France,2.0,2011,3.5,81.6,1.98,63268405,1506143156817,Europe,Western Europe
12945,"2011-07-17",Germany,282.0,2011,3.4,80.5,1.4,80424665,2131456655119,Europe,Western Europe
12946,"2011-07-17",Hungary,21.0,2011,5.5,75.0,1.38,9988846,57293181826,Europe,Eastern Europe
12947,"2011-07-17",Japan,3.0,2011,2.3,82.6,1.39,127252900,5058761701478,Asia,Eastern Asia
12948,"2011-07-17",Mexico,594.0,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
